date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:00:40	18102/18102	---M--	200	added ('OK')	image/jpeg	etag:%221685989896%22	http://img.youtube.com/vi/vYf7Lux6IHw/mqdefault.jpg	D:/acc/Accenture%20US%20Home%20Page/img.youtube.com/vi/vYf7Lux6IHw/mqdefault.jpg	(from https://www.accenture.com/us-en/services/digital-engineering-manufacturing-index)
13:00:45	36239/36239	---M--	200	added ('OK')	image/jpeg	etag:%221685989896%22	http://img.youtube.com/vi/vYf7Lux6IHw/hqdefault.jpg	D:/acc/Accenture%20US%20Home%20Page/img.youtube.com/vi/vYf7Lux6IHw/hqdefault.jpg	(from https://www.accenture.com/us-en/services/digital-engineering-manufacturing-index)
13:00:47	79365/79365	---M--	200	added ('OK')	application/pdf	etag:%220x8DAC748F6075977%22	https://www.accenture.com/content/dam/accenture/final/capabilities/strategy-and-consulting/industry-x/document/Accenture-Automotive-Video-Transcript.pdf	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/content/dam/accenture/final/capabilities/strategy-and-consulting/industry-x/document/Accenture-Automotive-Video-Transcript.pdf	(from https://www.accenture.com/us-en/services/digital-engineering-manufacturing-index)
13:00:48	52063/52063	---M--	200	added ('OK')	image/jpeg	etag:%221685989896%22	http://img.youtube.com/vi/vYf7Lux6IHw/sddefault.jpg	D:/acc/Accenture%20US%20Home%20Page/img.youtube.com/vi/vYf7Lux6IHw/sddefault.jpg	(from https://www.accenture.com/us-en/services/digital-engineering-manufacturing-index)
13:00:48	139577/139577	---M--	200	added ('OK')	application/pdf	etag:%220x8DAC7493D36CA76%22	https://www.accenture.com/content/dam/accenture/final/capabilities/strategy-and-consulting/industry-x/document/Accenture-Life-Science-Video-Transcript.pdf	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/content/dam/accenture/final/capabilities/strategy-and-consulting/industry-x/document/Accenture-Life-Science-Video-Transcript.pdf	(from https://www.accenture.com/us-en/services/digital-engineering-manufacturing-index)
13:00:48	127446/127446	---M--	200	added ('OK')	application/pdf	etag:%220x8DB33D1E0BE21FD%22	https://www.accenture.com/content/dam/accenture/final/accenture-com/document/Accenture-Reimagine-Whats-Possible-With-Digital-Twin-Digital-Thread-and-Metaverse.pdf	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/content/dam/accenture/final/accenture-com/document/Accenture-Reimagine-Whats-Possible-With-Digital-Twin-Digital-Thread-and-Metaverse.pdf	(from https://www.accenture.com/us-en/services/digital-engineering-manufacturing-index)
13:00:49	146880/146880	---M--	200	added ('OK')	text/html	etag:W/%2223dc0-609db6a6cf65f%22	https://www.accenture.com/us-en/blogs/industry-digitization/driving-performance-with-digital-intelligence	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/blogs/industry-digitization/driving-performance-with-digital-intelligence.html	(from https://www.accenture.com/us-en/services/digital-engineering-manufacturing-index)
13:00:52	237066/237066	---M-Z	200	added ('OK')	text/html	etag:W/%2239e0a-609db6a8bfdf4-gzip%22	https://www.accenture.com/gb-en/insights/industry-x/warehouse-automation	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/gb-en/insights/industry-x/warehouse-automation.html	(from https://www.accenture.com/us-en/services/digital-engineering-manufacturing-index)
13:00:52	146962/146962	---M--	200	added ('OK')	text/html	etag:W/%2223e12-609db6a9efb43%22	https://www.accenture.com/us-en/blogs/business-functions-blog/global-supply-chain-reinventing-itself	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/blogs/business-functions-blog/global-supply-chain-reinventing-itself.html	(from https://www.accenture.com/us-en/services/digital-engineering-manufacturing-index)
13:00:55	199730/199730	---M-Z	200	added ('OK')	text/html	etag:W/%2230c32-609db6ab9f7b3-gzip%22	https://www.accenture.com/us-en/insightsnew/industry-x/closing-japan-innovation-gap	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/insightsnew/industry-x/closing-japan-innovation-gap.html	(from https://www.accenture.com/us-en/services/digital-engineering-manufacturing-index)
13:00:59	240358/240358	---M-Z	200	added ('OK')	text/html	etag:%223aae6-609da41edd301-gzip%22	https://www.accenture.com/us-en/insights/industry-x/reinventing-packaging	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/insights/industry-x/reinventing-packaging.html	(from https://www.accenture.com/us-en/services/digital-engineering-manufacturing-index)
13:01:01	223773/223773	---M-Z	200	added ('OK')	text/html	etag:%2236a1d-609d9eb2dfd9d-gzip%22	https://www.accenture.com/us-en/insights/industry-x/thread-first-thinking	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/insights/industry-x/thread-first-thinking.html	(from https://www.accenture.com/us-en/services/digital-engineering-manufacturing-index)
13:01:03	238170/238170	---M-Z	200	added ('OK')	text/html	etag:%223a25a-609da42020482-gzip%22	https://www.accenture.com/us-en/insights/industry-x/warehouse-automation	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/insights/industry-x/warehouse-automation.html	(from https://www.accenture.com/us-en/services/digital-engineering-manufacturing-index)
13:01:04	210236/210236	---M-Z	200	added ('OK')	text/html	etag:W/%223353c-609db6b484daf-gzip%22	https://www.accenture.com/us-en/insights/industry-x/experience-first	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/insights/industry-x/experience-first.html	(from https://www.accenture.com/us-en/services/digital-engineering-manufacturing-index)
13:01:06	249972/249972	---M-Z	200	added ('OK')	text/html	etag:W/%223d074-609db6b6c1dc4-gzip%22	https://www.accenture.com/us-en/services/industry-x-0/innovation-network	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/services/industry-x-0/innovation-network.html	(from https://www.accenture.com/us-en/services/digital-engineering-manufacturing-index)
13:01:07	151938/151938	---M-Z	404	error ('Not%20Found')	text/html	etag:%2225182-609d8268f1bed-gzip%22	https://www.accenture.com/language-masters/us-en/services/industry-x/smart-connected-product-design-development	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/language-masters/us-en/services/industry-x/smart-connected-product-design-development	(from https://www.accenture.com/us-en/services/digital-engineering-manufacturing-index)
13:01:08	312/312	---M--	200	added ('OK')	application/javascript	etag:%220x8DB039518035B4E%22	https://www.accenture.com/content/dam/system-files/acom/custom-code/quick-fixes/js/Accenture-AEM-Tab-Module-With-Anchor-Link.js	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/content/dam/system-files/acom/custom-code/quick-fixes/js/Accenture-AEM-Tab-Module-With-Anchor-Link.js_;%20filename_=UTF-8''Accenture-AEM-Tab-Module-With-Anchor-Link.js	(from https://www.accenture.com/us-en/services/digital-engineering-manufacturing-index)
13:01:10	202347/202347	---M-Z	200	added ('OK')	text/html	etag:W/%223166b-609db6bb57724-gzip%22	https://www.accenture.com/us-en/services/technology/myconcerto	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/services/technology/myconcerto.html	(from https://www.accenture.com/us-en/services/technology/enterprise-industry-technologies)
13:01:12	231505/231505	---M-Z	200	added ('OK')	text/html	etag:W/%2238851-609db6bd14850-gzip%22	https://www.accenture.com/us-en/services/technology/connected-solutions	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/services/technology/connected-solutions.html	(from https://www.accenture.com/us-en/services/technology/enterprise-industry-technologies)
13:01:14	221938/221938	---M-Z	200	added ('OK')	text/html	etag:W/%22362f2-609db6beff645-gzip%22	https://www.accenture.com/us-en/insights/technology/composing-agility	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/insights/technology/composing-agility.html	(from https://www.accenture.com/us-en/services/technology/enterprise-industry-technologies)
13:01:16	186704/186704	---M-Z	200	added ('OK')	text/html	etag:W/%222d950-609db6c05f4c7-gzip%22	https://www.accenture.com/us-en/case-studies/insurance/tokio-marine-kiln-reaching-global-unity	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/case-studies/insurance/tokio-marine-kiln-reaching-global-unity.html	(from https://www.accenture.com/us-en/services/technology/enterprise-industry-technologies)
13:01:17	145286/145286	---M-Z	200	added ('OK')	text/html	etag:W/%2223786-609db6c19cd61-gzip%22	https://www.accenture.com/us-en/case-studies/technology/salesforce-clarity-on-the-cloud	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/case-studies/technology/salesforce-clarity-on-the-cloud.html	(from https://www.accenture.com/us-en/services/technology/enterprise-industry-technologies)
13:01:18	172203/172203	---M-Z	200	added ('OK')	text/html	etag:W/%222a0ab-609db6c2f23bb-gzip%22	https://www.accenture.com/us-en/case-studies/health/pediatrix	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/case-studies/health/pediatrix.html	(from https://www.accenture.com/us-en/services/technology/enterprise-industry-technologies)
13:01:20	178066/178066	---M-Z	200	added ('OK')	text/html	etag:W/%222b792-609db6c447f3e-gzip%22	https://www.accenture.com/us-en/case-studies/chemicals/nitto-denko-transforms-sap-s4hana	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/case-studies/chemicals/nitto-denko-transforms-sap-s4hana.html	(from https://www.accenture.com/us-en/services/technology/enterprise-industry-technologies)
13:01:21	172193/172193	---M-Z	200	added ('OK')	text/html	etag:W/%222a0a1-609db6c57fd12-gzip%22	https://www.accenture.com/us-en/case-studiesnew/technology/new-era-southern-glazers	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/case-studiesnew/technology/new-era-southern-glazers.html	(from https://www.accenture.com/us-en/services/technology/enterprise-industry-technologies)
13:01:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Nov%202023%2007:31:20%20GMT	https://www.accenture.com/us-en/form-contact-us	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/form-contact-us	(from https://www.accenture.com/us-en/services/technology/enterprise-industry-technologies)
13:01:24	167675/167675	---M-Z	200	added ('OK')	text/html	etag:W/%2228efb-609db6c82be94-gzip%22	https://www.accenture.com/us-en/insights/consulting/cfo-decision-paradox-success-paradigm	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/insights/consulting/cfo-decision-paradox-success-paradigm.html	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:25	4247252/4247252	---M--	200	added ('OK')	video/mp4	etag:%220x8DA79DFDD0C62A9%22	https://www.accenture.com/content/dam/accenture/final/a-com-migration/videos/accenture-banner-cfo-enterprise-1280x480.mp4	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/content/dam/accenture/final/a-com-migration/videos/accenture-banner-cfo-enterprise-1280x480.mp4_;%20filename_=UTF-8''accenture-banner-cfo-enterprise-1280x480.mp4	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:26	212734/212734	---M-Z	200	added ('OK')	text/html	etag:W/%2233efe-609db6c9fb502-gzip%22	https://www.accenture.com/us-en/services/sustainability/sustainable-measurement	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/services/sustainability/sustainable-measurement.html	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:26	4474/4474	---M-Z	200	added ('OK')	image/svg+xml	etag:%22117a-60324e7bea180-gzip%22	https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index/_jcr_content/root/container_main/container_5/cardlistingblock/secondrowcontainer/icon.coreimg.svg/1692306902469/trophy-accenture.svg	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/services/cfo-and-enterprise-value-index/_jcr_content/root/container_main/container_5/cardlistingblock/secondrowcontainer/icon.coreimg.svg/1692306902469/trophy-accenture.svg	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:27	1703/1703	---M-Z	200	added ('OK')	image/svg+xml	etag:%226a7-60324e790dac0-gzip%22	https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index/_jcr_content/root/container_main/container_5/cardlistingblock/secondrowcontainer/icon_1.coreimg.svg/1692306899192/strategy-accenture.svg	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/services/cfo-and-enterprise-value-index/_jcr_content/root/container_main/container_5/cardlistingblock/secondrowcontainer/icon_1.coreimg.svg/1692306899192/strategy-accenture.350.delay	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:28	201086/201086	---M-Z	200	added ('OK')	text/html	etag:W/%223117e-609db6cc3fc7c-gzip%22	https://www.accenture.com/us-en/services/operations/strategic-finance-operations	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/services/operations/strategic-finance-operations.html	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:29	285951/285951	---M-Z	200	added ('OK')	text/html	etag:%2245cff-609dad7bde523-gzip%22	https://www.accenture.com/us-en/services/consulting/digital-risk-compliance	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/services/consulting/digital-risk-compliance.html	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:29	4484/4484	---M-Z	200	added ('OK')	image/svg+xml	etag:%221184-60324e753d1c0-gzip%22	https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index/_jcr_content/root/container_main/container_5/cardlistingblock/secondrowcontainer/icon_2.coreimg.svg/1692306895270/binoculars-accenture.svg	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/services/cfo-and-enterprise-value-index/_jcr_content/root/container_main/container_5/cardlistingblock/secondrowcontainer/icon_2.coreimg.svg/1692306895270/binoculars-accenture.352.del	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:29	4073/4073	---M-Z	200	added ('OK')	image/svg+xml	etag:%22fe9-60324e7bea180-gzip%22	https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index/_jcr_content/root/container_main/container_5/cardlistingblock/secondrowcontainer/icon_3.coreimg.svg/1692306902426/umbrella-accenture.svg	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/services/cfo-and-enterprise-value-index/_jcr_content/root/container_main/container_5/cardlistingblock/secondrowcontainer/icon_3.coreimg.svg/1692306902426/umbrella-accenture.354.delay	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:30	157283/157283	---M-Z	200	added ('OK')	text/html	etag:W/%2226663-609db6ce20fd3-gzip%22	https://www.accenture.com/us-en/insights/consulting/cio-outlook	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/insights/consulting/cio-outlook.html	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:32	202761/202761	---M-Z	200	added ('OK')	text/html	etag:W/%2231809-609db6cfd3282-gzip%22	https://www.accenture.com/us-en/insightsnew/consulting/agile-active-planning-time-uncertainty	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/insightsnew/consulting/agile-active-planning-time-uncertainty.html	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:33	212/212	---M--	302	error ('Found')	text/html	date:Sat,%2011%20Nov%202023%2007:31:32%20GMT	https://play.vidyard.com/WPkKEWX8LfV1YJdAe7esbs.jpg	D:/acc/Accenture%20US%20Home%20Page/play.vidyard.com/WPkKEWX8LfV1YJdAe7esbs.357.delayed	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:33	44925/44925	---M--	200	added ('OK')	image/jpeg	etag:%228a9edf7cf755da9d9f79f6a960930be5%22	https://cdn.vidyard.com/thumbnails/UC_4gxnjPj_WNtXf-62HMA/910719f4d5381e26c17dc6.jpg	D:/acc/Accenture%20US%20Home%20Page/cdn.vidyard.com/thumbnails/UC_4gxnjPj_WNtXf-62HMA/910719f4d5381e26c17dc6.jpg	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:33	95217/95217	---M--	200	added ('OK')	application/pdf	etag:%220x8DB3D109BD0053D%22	https://www.accenture.com/content/dam/accenture/final/capabilities/strategy-and-consulting/strategy/document/Accenture-Enterprise-reinvention-at-Danone-VideoTranscript.pdf	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/content/dam/accenture/final/capabilities/strategy-and-consulting/strategy/document/Accenture-Enterprise-reinvention-at-Danone-VideoTranscript.pdf	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:34	212/212	---M--	302	error ('Found')	text/html	date:Sat,%2011%20Nov%202023%2007:31:33%20GMT	https://play.vidyard.com/JQneJAi56XzPxW1STD2niR.jpg	D:/acc/Accenture%20US%20Home%20Page/play.vidyard.com/JQneJAi56XzPxW1STD2niR.jpg	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:34	44024/44024	---M--	200	added ('OK')	image/jpeg	etag:%220efa97c105a5231d97505fae7f19f896%22	https://cdn.vidyard.com/thumbnails/kV6Y_qeJU-7N1-_5l9sFaA/4958861a1147e92c08723d.jpg	D:/acc/Accenture%20US%20Home%20Page/cdn.vidyard.com/thumbnails/kV6Y_qeJU-7N1-_5l9sFaA/4958861a1147e92c08723d.jpg	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:34	96501/96501	---M--	200	added ('OK')	application/pdf	etag:%220x8DB3D10B60CB310%22	https://www.accenture.com/content/dam/accenture/final/capabilities/strategy-and-consulting/strategy/document/Accenture-How-CFOs-can-avoid-decision-making-paralysis-VideoTranscript.pdf	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/content/dam/accenture/final/capabilities/strategy-and-consulting/strategy/document/Accenture-How-CFOs-can-avoid-decision-making-paralysis-VideoTranscript.pdf	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:34	212/212	---M--	302	error ('Found')	text/html	date:Sat,%2011%20Nov%202023%2007:31:33%20GMT	https://play.vidyard.com/N8saikjNZt4d1bmBHv4BvD.jpg	D:/acc/Accenture%20US%20Home%20Page/play.vidyard.com/N8saikjNZt4d1bmBHv4BvD.jpg	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:34	41580/41580	---M--	200	added ('OK')	image/jpeg	etag:%22102b9aa4974557722565751b7e1b4599%22	https://cdn.vidyard.com/thumbnails/YngVpsdRk_MqZyLVFf_dQg/868b659ae513b9f94d63f1.jpg	D:/acc/Accenture%20US%20Home%20Page/cdn.vidyard.com/thumbnails/YngVpsdRk_MqZyLVFf_dQg/868b659ae513b9f94d63f1.jpg	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:35	94335/94335	---M--	200	added ('OK')	application/pdf	etag:%220x8DB3D10BEDF5345%22	https://www.accenture.com/content/dam/accenture/final/capabilities/strategy-and-consulting/strategy/document/Accenture-Finance-and-the-run-and-reinvent-challenge-VideoTranscript.pdf	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/content/dam/accenture/final/capabilities/strategy-and-consulting/strategy/document/Accenture-Finance-and-the-run-and-reinvent-challenge-VideoTranscript.pdf	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:35	212/212	---M--	302	error ('Found')	text/html	date:Sat,%2011%20Nov%202023%2007:31:34%20GMT	https://play.vidyard.com/Ywmvw1ZWyT5cCHK8c4Y5gk.jpg	D:/acc/Accenture%20US%20Home%20Page/play.vidyard.com/Ywmvw1ZWyT5cCHK8c4Y5gk.jpg	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:35	43783/43783	---M--	200	added ('OK')	image/jpeg	etag:%2285d1f43b56861a3ef3e4f9de5965eaa1%22	https://cdn.vidyard.com/thumbnails/_w6LkFkgg2UEEdUh9sFgxw/1aa0d010c7e05b8eb670d1.jpg	D:/acc/Accenture%20US%20Home%20Page/cdn.vidyard.com/thumbnails/_w6LkFkgg2UEEdUh9sFgxw/1aa0d010c7e05b8eb670d1.jpg	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:37	141986/141986	---M-Z	200	added ('OK')	text/html	etag:%2222aa2-609d9677e9a91-gzip%22	https://www.accenture.com/us-en/case-studies/technology/a-dream-come-true-for-make-a-wish	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/case-studies/technology/a-dream-come-true-for-make-a-wish.html	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:37	95919/95919	---M--	200	added ('OK')	application/pdf	etag:%220x8DB3D10C39147D4%22	https://www.accenture.com/content/dam/accenture/final/capabilities/strategy-and-consulting/strategy/document/Accenture-How-CFOs-can-enable-change-across-the-organization-VideoTranscript.pdf	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/content/dam/accenture/final/capabilities/strategy-and-consulting/strategy/document/Accenture-How-CFOs-can-enable-change-across-the-organization-VideoTranscript.pdf	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:39	139596/139596	---M-Z	200	added ('OK')	text/html	etag:W/%222214c-609db6d6278ec-gzip%22	https://www.accenture.com/us-en/case-studies/utilities/building-future-finance	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/case-studies/utilities/building-future-finance.html	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:39	161611/161611	---M-Z	200	added ('OK')	text/html	etag:%222774b-609d8218c3a6b-gzip%22	https://www.accenture.com/us-en/case-studies/about/esg-reporting	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/case-studies/about/esg-reporting.html	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:40	299553/299553	---M-Z	200	added ('OK')	text/html	etag:%2249221-609d8f9f2f2d8-gzip%22	https://www.accenture.com/us-en/services/about/finance-accenture	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/services/about/finance-accenture.html	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:41	222864/222864	---M-Z	200	added ('OK')	text/html	etag:%2236690-609d9dc7c3407-gzip%22	https://www.accenture.com/us-en/services/alliances/icertis	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/services/alliances/icertis.html	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Nov%202023%2007:31:40%20GMT	https://www.accenture.com/us-en/blogs/business-functions-blog/finance-index	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/blogs/business-functions-blog/finance-index	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:42	143609/143609	---M--	200	added ('OK')	text/html	etag:W/%22230f9-609db6d9b8740%22	https://www.accenture.com/us-en/blogs/business-functions-blog/cfos-metaverse-now	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/blogs/business-functions-blog/cfos-metaverse-now.html	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:43	151938/151938	---M-Z	404	error ('Not%20Found')	text/html	etag:%2225182-609d8268f1bed-gzip%22	https://www.accenture.com/us-en/blogs/business-functions-blog/finance-driving-new-value-propositions	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/blogs/business-functions-blog/finance-driving-new-value-propositions	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Nov%202023%2007:31:40%20GMT	https://www.accenture.com/us-en/blogs/business-functions-blog/finance-index	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/blogs/business-functions-blog/finance-index	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:43	147647/147647	---M--	200	added ('OK')	text/html	etag:%22240bf-609d9d4cfe34f%22	https://www.accenture.com/us-en/blogs/business-functions-blog/responsible-ai-finance	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/blogs/business-functions-blog/responsible-ai-finance.html	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Nov%202023%2007:31:43%20GMT	https://www.accenture.com/us-en/form-contact-us	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/form-contact-us	(from https://www.accenture.com/us-en/services/cfo-and-enterprise-value-index)
13:01:46	201095/201095	---M-Z	200	added ('OK')	text/html	etag:W/%2231187-609db6dd1e83d-gzip%22	https://www.accenture.com/us-en/services/infrastructure/digital-workplace	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/services/infrastructure/digital-workplace.html	(from https://www.accenture.com/us-en/cloud/services/infrastructure-index)
13:01:46	3866261/3866261	---M--	200	added ('OK')	video/mp4	etag:%220x8DA79DFDD24A20B%22	https://www.accenture.com/content/dam/accenture/final/a-com-migration/videos/accenture-infrastructure-services-1280x480.mp4	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/content/dam/accenture/final/a-com-migration/videos/accenture-infrastructure-services-1280x480.mp4_;%20filename_=UTF-8''accenture-infrastructure-services-1280x480.mp4	(from https://www.accenture.com/us-en/cloud/services/infrastructure-index)
13:01:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Nov%202023%2007:31:45%20GMT	https://www.accenture.com/us-en/services/cloud/cloud-migration	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/services/cloud/cloud-migration	(from https://www.accenture.com/us-en/cloud/services/infrastructure-index)
13:01:47	305874/305874	---M-Z	200	added ('OK')	text/html	etag:%224aad2-609d9fdf7a0d6-gzip%22	https://www.accenture.com/us-en/cloud/services/cloud-migration	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/cloud/services/cloud-migration.html	(from https://www.accenture.com/us-en/cloud/services/infrastructure-index)
13:01:49	257228/257228	---M-Z	200	added ('OK')	text/html	etag:W/%223eccc-609db6dfde22d-gzip%22	https://www.accenture.com/us-en/insights/cloud/continuum-control-plane	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/insights/cloud/continuum-control-plane.html	(from https://www.accenture.com/us-en/cloud/services/infrastructure-index)
13:01:51	216368/216368	---M-Z	200	added ('OK')	text/html	etag:W/%2234d30-609db6e1a5683-gzip%22	https://www.accenture.com/us-en/insights/cloud/modern-digital-workplace	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/insights/cloud/modern-digital-workplace.html	(from https://www.accenture.com/us-en/cloud/services/infrastructure-index)
13:01:52	145347/145347	---M-Z	200	added ('OK')	text/html	etag:W/%22237c3-609db6e2c1dc0-gzip%22	https://www.accenture.com/us-en/case-studies/us-federal-government/cloud-msrb	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/case-studies/us-federal-government/cloud-msrb.html	(from https://www.accenture.com/us-en/cloud/services/infrastructure-index)
13:01:54	221809/221809	---M-Z	200	added ('OK')	text/html	etag:W/%2236271-609db6e4aa633-gzip%22	https://www.accenture.com/us-en/services/communications-media/network	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/services/communications-media/network.html	(from https://www.accenture.com/us-en/cloud/services/infrastructure-index)
13:01:55	142536/142536	---M-Z	200	added ('OK')	text/html	etag:W/%2222cc8-609db6e5f4fdd-gzip%22	https://www.accenture.com/us-en/case-studies/cloud/sanoma	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/case-studies/cloud/sanoma.html	(from https://www.accenture.com/us-en/cloud/services/infrastructure-index)
13:01:56	0/-1	---M--	301	error ('')			https://www.accenture.com/us-en/blogs/cloud-computing	D:/acc/Accenture%20US%20Home%20Page/www.accenture.com/us-en/blogs/cloud-computing.378.delayed	(from https://www.accenture.com/us-en/cloud/services/infrastructure-index)
